"Date","Open","High","Low","Close","Volume","OI","Trend ‌Supertrend‌ (7,3)"
"Fri May 10 2024 09:20:00 GMT+0530 (India Standard Time)","242.35","267.50","235.55","267.50","486475.00","513150.00","272.19"
"Fri May 10 2024 09:25:00 GMT+0530 (India Standard Time)","267.50","283.50","264.90","281.95","474900.00","520500.00","221.49"
"Fri May 10 2024 09:30:00 GMT+0530 (India Standard Time)","281.95","285.80","270.45","271.75","246450.00","501050.00","221.57"
"Fri May 10 2024 09:35:00 GMT+0530 (India Standard Time)","271.75","281.10","264.00","267.35","186025.00","508225.00","221.57"
"Fri May 10 2024 09:40:00 GMT+0530 (India Standard Time)","267.35","293.45","260.00","290.05","310850.00","511175.00","221.57"
"Fri May 10 2024 09:45:00 GMT+0530 (India Standard Time)","290.05","297.45","285.15","293.50","237325.00","492200.00","232.74"
"Fri May 10 2024 09:50:00 GMT+0530 (India Standard Time)","293.50","321.10","286.00","318.00","318425.00","458300.00","238.32"
"Fri May 10 2024 09:55:00 GMT+0530 (India Standard Time)","318.00","329.30","312.15","326.70","229025.00","439750.00","257.46"
"Fri May 10 2024 10:00:00 GMT+0530 (India Standard Time)","326.70","330.90","314.10","320.45","142050.00","427900.00","261.07"
"Fri May 10 2024 10:05:00 GMT+0530 (India Standard Time)","320.25","332.70","311.85","319.70","147375.00","430650.00","261.07"
"Fri May 10 2024 10:10:00 GMT+0530 (India Standard Time)","319.70","330.00","316.00","322.50","86350.00","433250.00","264.21"
"Fri May 10 2024 10:15:00 GMT+0530 (India Standard Time)","322.50","338.20","317.00","328.00","132050.00","417050.00","268.12"
"Fri May 10 2024 10:20:00 GMT+0530 (India Standard Time)","328.00","328.30","296.40","310.00","156225.00","382600.00","268.12"
"Fri May 10 2024 10:25:00 GMT+0530 (India Standard Time)","310.00","318.00","302.40","307.50","70300.00","385675.00","268.12"
"Fri May 10 2024 10:30:00 GMT+0530 (India Standard Time)","307.50","316.30","297.00","311.35","92100.00","386950.00","268.12"
"Fri May 10 2024 10:35:00 GMT+0530 (India Standard Time)","311.35","318.95","304.10","308.40","57025.00","378575.00","268.12"
"Fri May 10 2024 10:40:00 GMT+0530 (India Standard Time)","308.40","309.90","299.70","302.45","35800.00","378550.00","268.12"
"Fri May 10 2024 10:45:00 GMT+0530 (India Standard Time)","302.45","304.00","274.15","283.35","173025.00","383525.00","268.12"
"Fri May 10 2024 10:50:00 GMT+0530 (India Standard Time)","283.35","286.50","254.50","259.00","189475.00","401850.00","328.35"
"Fri May 10 2024 10:55:00 GMT+0530 (India Standard Time)","259.00","269.95","255.10","263.00","154850.00","416275.00","324.69"
"Fri May 10 2024 11:00:00 GMT+0530 (India Standard Time)","263.00","266.40","253.30","261.70","98150.00","435275.00","318.74"
"Fri May 10 2024 11:05:00 GMT+0530 (India Standard Time)","262.15","281.15","262.15","276.00","175150.00","408525.00","318.74"
"Fri May 10 2024 11:10:00 GMT+0530 (India Standard Time)","276.00","281.50","271.65","274.75","59300.00","402825.00","318.74"
"Fri May 10 2024 11:15:00 GMT+0530 (India Standard Time)","274.75","288.05","268.00","287.80","107125.00","403250.00","318.74"
"Fri May 10 2024 11:20:00 GMT+0530 (India Standard Time)","287.80","297.75","282.30","296.00","142900.00","404175.00","318.74"
"Fri May 10 2024 11:25:00 GMT+0530 (India Standard Time)","296.00","299.70","283.65","287.00","142175.00","389750.00","318.74"
"Fri May 10 2024 11:30:00 GMT+0530 (India Standard Time)","287.00","288.00","275.95","275.95","79250.00","377625.00","318.74"
"Fri May 10 2024 11:35:00 GMT+0530 (India Standard Time)","275.95","278.60","262.70","268.60","120750.00","357200.00","318.74"
"Fri May 10 2024 11:40:00 GMT+0530 (India Standard Time)","268.60","273.15","259.75","267.75","92675.00","364600.00","315.38"
"Fri May 10 2024 11:45:00 GMT+0530 (India Standard Time)","267.75","270.20","252.60","256.50","86525.00","379675.00","310.88"
"Fri May 10 2024 11:50:00 GMT+0530 (India Standard Time)","256.50","259.75","249.55","254.25","93000.00","383275.00","301.43"
"Fri May 10 2024 11:55:00 GMT+0530 (India Standard Time)","254.25","256.85","245.00","254.10","119075.00","388775.00","296.10"
"Fri May 10 2024 12:00:00 GMT+0530 (India Standard Time)","254.10","262.50","253.30","255.00","129150.00","402075.00","296.10"
"Fri May 10 2024 12:05:00 GMT+0530 (India Standard Time)","255.00","262.50","250.00","260.90","90350.00","423400.00","296.10"
"Fri May 10 2024 12:10:00 GMT+0530 (India Standard Time)","260.90","263.95","250.80","253.10","84475.00","430275.00","296.10"
"Fri May 10 2024 12:15:00 GMT+0530 (India Standard Time)","253.10","257.60","244.95","251.45","96400.00","418075.00","292.33"
"Fri May 10 2024 12:20:00 GMT+0530 (India Standard Time)","251.45","257.85","249.80","250.30","70325.00","421175.00","292.33"
"Fri May 10 2024 12:25:00 GMT+0530 (India Standard Time)","250.20","253.60","236.05","247.80","167750.00","437825.00","285.47"
"Fri May 10 2024 12:30:00 GMT+0530 (India Standard Time)","247.80","257.50","247.80","252.15","112300.00","462125.00","285.47"
"Fri May 10 2024 12:35:00 GMT+0530 (India Standard Time)","252.15","258.40","248.60","250.00","73100.00","474575.00","285.47"
"Fri May 10 2024 12:40:00 GMT+0530 (India Standard Time)","250.00","253.90","246.60","248.20","60525.00","472725.00","285.47"
"Fri May 10 2024 12:45:00 GMT+0530 (India Standard Time)","248.20","249.15","234.20","244.10","108800.00","491425.00","278.41"
"Fri May 10 2024 12:50:00 GMT+0530 (India Standard Time)","244.10","247.90","237.05","238.75","70850.00","492075.00","278.41"
"Fri May 10 2024 12:55:00 GMT+0530 (India Standard Time)","238.75","243.80","225.65","227.70","157375.00","499225.00","273.47"
"Fri May 10 2024 13:00:00 GMT+0530 (India Standard Time)","227.70","235.00","218.55","231.45","188700.00","532475.00","267.04"
"Fri May 10 2024 13:05:00 GMT+0530 (India Standard Time)","231.45","238.00","226.75","226.75","95375.00","543725.00","267.04"
"Fri May 10 2024 13:10:00 GMT+0530 (India Standard Time)","226.75","231.30","216.15","220.40","131475.00","551225.00","263.93"
"Fri May 10 2024 13:15:00 GMT+0530 (India Standard Time)","220.40","225.85","212.90","216.45","176900.00","575550.00","259.39"
"Fri May 10 2024 13:20:00 GMT+0530 (India Standard Time)","216.45","230.15","216.00","222.85","113400.00","598050.00","259.39"
"Fri May 10 2024 13:25:00 GMT+0530 (India Standard Time)","222.25","236.20","220.60","234.55","179150.00","599925.00","259.39"
"Fri May 10 2024 13:30:00 GMT+0530 (India Standard Time)","234.55","252.95","231.90","238.20","320875.00","550350.00","259.39"
"Fri May 10 2024 13:35:00 GMT+0530 (India Standard Time)","238.15","242.30","231.15","239.60","109750.00","550250.00","259.39"
"Fri May 10 2024 13:40:00 GMT+0530 (India Standard Time)","239.60","249.50","239.60","248.20","159900.00","557900.00","259.39"
"Fri May 10 2024 13:45:00 GMT+0530 (India Standard Time)","248.20","251.55","238.65","250.05","141550.00","565650.00","259.39"
"Fri May 10 2024 13:50:00 GMT+0530 (India Standard Time)","249.85","266.70","249.40","258.45","256600.00","559875.00","259.39"
"Fri May 10 2024 13:55:00 GMT+0530 (India Standard Time)","258.80","265.25","252.00","263.30","115575.00","553375.00","216.73"
"Fri May 10 2024 14:00:00 GMT+0530 (India Standard Time)","263.30","265.75","242.85","243.90","178000.00","530525.00","216.73"
"Fri May 10 2024 14:05:00 GMT+0530 (India Standard Time)","243.90","249.00","238.60","244.25","116300.00","525575.00","216.73"
"Fri May 10 2024 14:10:00 GMT+0530 (India Standard Time)","244.25","245.25","229.00","235.40","96525.00","519800.00","216.73"
"Fri May 10 2024 14:15:00 GMT+0530 (India Standard Time)","235.40","242.60","228.25","234.80","135000.00","519400.00","216.73"
"Fri May 10 2024 14:20:00 GMT+0530 (India Standard Time)","234.80","236.55","228.00","230.35","50900.00","511200.00","216.73"
"Fri May 10 2024 14:25:00 GMT+0530 (India Standard Time)","230.35","232.20","224.90","224.90","57175.00","521975.00","216.73"
"Fri May 10 2024 14:30:00 GMT+0530 (India Standard Time)","225.25","238.65","224.00","230.50","119000.00","525350.00","216.73"
"Fri May 10 2024 14:35:00 GMT+0530 (India Standard Time)","230.80","232.00","222.65","225.45","124500.00","517975.00","216.73"
"Fri May 10 2024 14:40:00 GMT+0530 (India Standard Time)","225.45","238.35","223.50","237.20","118350.00","519700.00","216.73"
"Fri May 10 2024 14:45:00 GMT+0530 (India Standard Time)","237.20","246.60","229.70","235.15","166400.00","512650.00","216.73"
"Fri May 10 2024 14:50:00 GMT+0530 (India Standard Time)","235.15","239.00","231.65","237.55","50825.00","520050.00","216.73"
"Fri May 10 2024 14:55:00 GMT+0530 (India Standard Time)","236.65","244.00","234.75","240.70","71925.00","522375.00","216.73"
"Fri May 10 2024 15:00:00 GMT+0530 (India Standard Time)","240.70","264.85","240.05","259.85","264325.00","483925.00","216.73"
"Fri May 10 2024 15:05:00 GMT+0530 (India Standard Time)","259.30","267.75","253.75","260.30","216025.00","476400.00","218.88"
"Fri May 10 2024 15:10:00 GMT+0530 (India Standard Time)","259.65","262.45","241.95","241.95","144150.00","457475.00","218.88"
"Fri May 10 2024 15:15:00 GMT+0530 (India Standard Time)","241.95","254.80","235.35","250.80","201400.00","399150.00","218.88"
"Fri May 10 2024 15:20:00 GMT+0530 (India Standard Time)","250.80","255.60","246.35","253.45","82975.00","384900.00","218.88"
"Fri May 10 2024 15:25:00 GMT+0530 (India Standard Time)","253.45","253.45","244.50","246.00","113275.00","364325.00","218.88"
"Mon May 13 2024 09:15:00 GMT+0530 (India Standard Time)","229.65","243.20","200.90","204.10","495675.00","451125.00","265.17"
"Mon May 13 2024 09:20:00 GMT+0530 (India Standard Time)","204.10","207.00","179.30","181.40","1214800.00","838400.00","252.07"
"Mon May 13 2024 09:25:00 GMT+0530 (India Standard Time)","180.95","195.75","177.85","186.10","954750.00","938600.00","244.98"
"Mon May 13 2024 09:30:00 GMT+0530 (India Standard Time)","186.10","191.35","157.00","158.45","1628625.00","1127575.00","238.76"
"Mon May 13 2024 09:35:00 GMT+0530 (India Standard Time)","158.45","165.20","148.30","150.95","1514775.00","1597675.00","219.35"
"Mon May 13 2024 09:40:00 GMT+0530 (India Standard Time)","150.95","159.85","136.45","138.95","2038975.00","1807675.00","211.84"
"Mon May 13 2024 09:45:00 GMT+0530 (India Standard Time)","138.95","153.00","138.20","152.50","1749600.00","2137025.00","206.53"
"Mon May 13 2024 09:50:00 GMT+0530 (India Standard Time)","152.65","153.85","138.50","140.65","1600775.00","2506525.00","204.98"
"Mon May 13 2024 09:55:00 GMT+0530 (India Standard Time)","140.65","142.45","128.90","130.60","1665775.00","2551175.00","191.89"
"Mon May 13 2024 10:00:00 GMT+0530 (India Standard Time)","130.60","131.65","116.35","125.25","1792900.00","2728500.00","178.74"
"Mon May 13 2024 10:05:00 GMT+0530 (India Standard Time)","125.00","131.95","121.35","131.65","965175.00","2933975.00","178.11"
"Mon May 13 2024 10:10:00 GMT+0530 (India Standard Time)","131.65","139.85","126.85","138.30","1424850.00","2965575.00","178.11"
"Mon May 13 2024 10:15:00 GMT+0530 (India Standard Time)","137.65","138.50","122.10","127.35","1425975.00","3134325.00","178.11"
"Mon May 13 2024 10:20:00 GMT+0530 (India Standard Time)","127.35","134.00","121.60","132.75","1084425.00","3208150.00","175.64"
"Mon May 13 2024 10:25:00 GMT+0530 (India Standard Time)","132.75","142.65","131.35","132.55","1517525.00","3102075.00","175.64"
"Mon May 13 2024 10:30:00 GMT+0530 (India Standard Time)","132.55","134.10","122.15","125.10","1136750.00","3213325.00","172.55"
"Mon May 13 2024 10:35:00 GMT+0530 (India Standard Time)","124.90","125.90","112.00","114.50","1361350.00","3363375.00","162.98"
"Mon May 13 2024 10:40:00 GMT+0530 (India Standard Time)","113.70","116.30","108.85","111.65","1242000.00","3327525.00","153.51"
"Mon May 13 2024 10:45:00 GMT+0530 (India Standard Time)","111.65","117.30","105.40","116.50","1519525.00","3505250.00","151.54"
