Date,Open,High,Low,Close,Volume,OI,"Trend ‌Supertrend‌ (7,3)"
Fri May 10 2024 14:45:00 GMT+0530 (India Standard Time),271.65,280.35,258.95,274.15,21925,222600,303.27
Fri May 10 2024 14:50:00 GMT+0530 (India Standard Time),274.15,278.55,270.65,275.55,8650,221450,303.27
Fri May 10 2024 14:55:00 GMT+0530 (India Standard Time),275.55,276.45,265.9,269.95,11800,220750,303.27
Fri May 10 2024 15:00:00 GMT+0530 (India Standard Time),269.3,270,242.1,246.2,65550,224650,303.27
Fri May 10 2024 15:05:00 GMT+0530 (India Standard Time),246.15,252.05,234.65,242,41325,222075,292.56
Fri May 10 2024 15:10:00 GMT+0530 (India Standard Time),242,258.2,239.2,258.2,70950,218950,292.56
Fri May 10 2024 15:15:00 GMT+0530 (India Standard Time),258.2,266.2,246,250.95,36525,207100,292.56
Fri May 10 2024 15:20:00 GMT+0530 (India Standard Time),251.25,255.15,248.25,249.25,22200,206475,292.56
Fri May 10 2024 15:25:00 GMT+0530 (India Standard Time),249.95,256.85,249.45,254.15,33550,200075,292.56
Mon May 13 2024 09:15:00 GMT+0530 (India Standard Time),261,312.4,256.9,310,50700,197425,240.05
Mon May 13 2024 09:20:00 GMT+0530 (India Standard Time),310,342.85,303.45,339.05,50875,197800,252.66
Mon May 13 2024 09:25:00 GMT+0530 (India Standard Time),339.05,339.25,315,330.4,22750,197075,256.31
Mon May 13 2024 09:30:00 GMT+0530 (India Standard Time),330.4,377.85,322,377.7,43575,195900,265.29
Mon May 13 2024 09:35:00 GMT+0530 (India Standard Time),377.7,391.45,361.5,387.3,31250,191050,291.1
Mon May 13 2024 09:40:00 GMT+0530 (India Standard Time),387.3,406.9,370.05,404,37675,191000,299.5
Mon May 13 2024 09:45:00 GMT+0530 (India Standard Time),404,404,376.45,376.5,27900,193700,302.15
Mon May 13 2024 09:50:00 GMT+0530 (India Standard Time),376.5,400.05,376.5,397.65,13350,201025,302.69
Mon May 13 2024 09:55:00 GMT+0530 (India Standard Time),397.65,415,392.35,409.9,16925,199075,320.61
Mon May 13 2024 10:00:00 GMT+0530 (India Standard Time),409.9,436.85,409.9,422.45,27375,199825,340.63
Mon May 13 2024 10:05:00 GMT+0530 (India Standard Time),422.45,429.45,401.5,404.1,8675,200775,340.63
Mon May 13 2024 10:10:00 GMT+0530 (India Standard Time),404.1,415,385,388.65,12250,200575,340.63
Mon May 13 2024 10:15:00 GMT+0530 (India Standard Time),388.65,419.45,388.65,410.3,10275,201000,340.63
Mon May 13 2024 10:20:00 GMT+0530 (India Standard Time),410.3,421,401.25,403.25,12100,202450,340.63
Mon May 13 2024 10:25:00 GMT+0530 (India Standard Time),403.25,403.4,384.9,400.95,8375,203150,340.63
Mon May 13 2024 10:30:00 GMT+0530 (India Standard Time),400.95,415.8,396.8,413.75,4200,202350,340.63
Mon May 13 2024 10:35:00 GMT+0530 (India Standard Time),413.75,433,411,431.85,7475,202550,348.49
Mon May 13 2024 10:40:00 GMT+0530 (India Standard Time),431.85,441.45,426.8,440.95,19000,199275,364.83
Mon May 13 2024 10:45:00 GMT+0530 (India Standard Time),437.3,450.85,421.2,421.2,14875,199725,364.83
Mon May 13 2024 10:50:00 GMT+0530 (India Standard Time),421.2,428.45,395.65,395.85,4775,201975,364.83
Mon May 13 2024 10:55:00 GMT+0530 (India Standard Time),395.85,406.7,387.35,387.35,8400,202725,364.83
Mon May 13 2024 11:00:00 GMT+0530 (India Standard Time),392.15,399,373.2,378.45,6725,202650,364.83
Mon May 13 2024 11:05:00 GMT+0530 (India Standard Time),378.45,382.2,342.5,347.4,18425,203200,442.7
Mon May 13 2024 11:10:00 GMT+0530 (India Standard Time),347.4,363.5,347.4,357,5525,202975,431.23
Mon May 13 2024 11:15:00 GMT+0530 (India Standard Time),357,357,318.55,328.45,14650,202000,419.2
Mon May 13 2024 11:20:00 GMT+0530 (India Standard Time),328.45,342.55,319.7,341,6125,201425,410.71
Mon May 13 2024 11:25:00 GMT+0530 (India Standard Time),341,344.25,330,333.75,4675,202050,410.71
Mon May 13 2024 11:30:00 GMT+0530 (India Standard Time),333.75,338,291.6,295.8,25400,204450,398.39
Mon May 13 2024 11:35:00 GMT+0530 (India Standard Time),295.8,304.4,283.8,294,19325,207275,374.58
Mon May 13 2024 11:40:00 GMT+0530 (India Standard Time),294,311.6,292.95,311.4,10775,207350,374.58
Mon May 13 2024 11:45:00 GMT+0530 (India Standard Time),311.4,331.35,308.85,329,12400,206650,374.58
Mon May 13 2024 11:50:00 GMT+0530 (India Standard Time),329,329,299.6,301.65,8550,207775,374.58
Mon May 13 2024 11:55:00 GMT+0530 (India Standard Time),301.65,317.35,301.65,312.45,6025,207375,374.58
Mon May 13 2024 12:00:00 GMT+0530 (India Standard Time),313.4,313.4,296.25,299.05,7025,209225,374.58
Mon May 13 2024 12:05:00 GMT+0530 (India Standard Time),299.05,310.6,295,310.35,12275,210025,369.48
Mon May 13 2024 12:10:00 GMT+0530 (India Standard Time),310.35,314,294.35,297.4,12425,213100,369.48
Mon May 13 2024 12:15:00 GMT+0530 (India Standard Time),297.4,317.6,288,308.7,17400,213600,369.48
Mon May 13 2024 12:20:00 GMT+0530 (India Standard Time),308.7,308.7,292,294.45,6875,214150,366.56
Mon May 13 2024 12:25:00 GMT+0530 (India Standard Time),294.45,297,255,256.8,46125,214725,350.75
Mon May 13 2024 12:30:00 GMT+0530 (India Standard Time),256.8,269.7,251.25,258,28400,218350,332.46
Mon May 13 2024 12:35:00 GMT+0530 (India Standard Time),258,266.45,247,250.85,17100,217125,326.76
Mon May 13 2024 12:40:00 GMT+0530 (India Standard Time),250.85,264.1,242.7,260.5,27975,219675,322.6
Mon May 13 2024 12:45:00 GMT+0530 (India Standard Time),260,280.5,259.7,265.35,29775,220800,322.6
Mon May 13 2024 12:50:00 GMT+0530 (India Standard Time),265.35,286.55,263.3,269.1,19200,220800,322.6
Mon May 13 2024 12:55:00 GMT+0530 (India Standard Time),269.1,270.9,260.15,261.65,11525,221825,322.6
Mon May 13 2024 13:00:00 GMT+0530 (India Standard Time),261.65,273.4,255,271.75,15025,221425,322.6
Mon May 13 2024 13:05:00 GMT+0530 (India Standard Time),271.75,271.75,253.45,257.6,5150,220150,322.6
Mon May 13 2024 13:10:00 GMT+0530 (India Standard Time),257.6,260.9,245,251.25,7400,221825,312.13
Mon May 13 2024 13:15:00 GMT+0530 (India Standard Time),251.25,269.05,245,269,14050,221375,312.13
Mon May 13 2024 13:20:00 GMT+0530 (India Standard Time),269,315.45,265.15,312.45,47150,220625,216.43
Mon May 13 2024 13:25:00 GMT+0530 (India Standard Time),312.45,312.55,292.95,307.2,11950,218650,231.03
Mon May 13 2024 13:30:00 GMT+0530 (India Standard Time),307.2,342.1,304.6,330.8,38600,216275,245.81
Mon May 13 2024 13:35:00 GMT+0530 (India Standard Time),330.8,337.3,310,315,20475,214425,245.81
Mon May 13 2024 13:40:00 GMT+0530 (India Standard Time),317.75,325.75,298.4,301.85,13575,214000,245.81
Mon May 13 2024 13:45:00 GMT+0530 (India Standard Time),301.85,317,267.4,270,16750,212950,245.81
Mon May 13 2024 13:50:00 GMT+0530 (India Standard Time),270,272.55,212.85,212.85,67450,214550,344.34
Mon May 13 2024 13:55:00 GMT+0530 (India Standard Time),213.9,221.05,191.25,191.25,80275,223050,306.04
Mon May 13 2024 14:00:00 GMT+0530 (India Standard Time),191.95,206.8,186.05,206.45,74125,238325,290.94
Mon May 13 2024 14:05:00 GMT+0530 (India Standard Time),207,214.4,195.85,211.95,83300,253550,290.94
Mon May 13 2024 14:10:00 GMT+0530 (India Standard Time),211.95,217.1,196.6,198.15,58850,264325,290.94
Mon May 13 2024 14:15:00 GMT+0530 (India Standard Time),198.15,202.95,188.7,199.7,79850,267900,274.82
Mon May 13 2024 14:20:00 GMT+0530 (India Standard Time),199.7,215.7,199.7,206.45,88650,259850,274.82
Mon May 13 2024 14:25:00 GMT+0530 (India Standard Time),206.45,214.5,194.75,194.9,79700,269550,274.82
Mon May 13 2024 14:30:00 GMT+0530 (India Standard Time),195.35,195.85,180.6,193.5,78125,297800,256.8
Mon May 13 2024 14:35:00 GMT+0530 (India Standard Time),193.5,195.65,180.45,185.95,52250,297400,253.34
Mon May 13 2024 14:40:00 GMT+0530 (India Standard Time),185.95,196.5,182.85,185.45,74600,283825,251.49
Mon May 13 2024 14:45:00 GMT+0530 (India Standard Time),185.45,194.75,181.55,190.75,70975,275550,246.79
Mon May 13 2024 14:50:00 GMT+0530 (India Standard Time),190.75,197.5,178,182.7,68725,276750,246.37
Mon May 13 2024 14:55:00 GMT+0530 (India Standard Time),183.1,191.1,174.85,188.2,85950,279850,240.19
Mon May 13 2024 15:00:00 GMT+0530 (India Standard Time),188,219.15,181.3,211.2,178350,267775,240.19
Mon May 13 2024 15:05:00 GMT+0530 (India Standard Time),211.6,214.9,194.5,200.65,52450,271150,240.19
Mon May 13 2024 15:10:00 GMT+0530 (India Standard Time),201.05,205,195,200.2,40400,273725,240.19
Mon May 13 2024 15:15:00 GMT+0530 (India Standard Time),199.5,204.3,182.85,188.6,69975,257200,240.19
Mon May 13 2024 15:20:00 GMT+0530 (India Standard Time),188.9,189.5,182.75,184.25,44425,257025,240.19
Mon May 13 2024 15:25:00 GMT+0530 (India Standard Time),185.2,188,175.6,175.6,61725,252300,233.96
Tue May 14 2024 09:15:00 GMT+0530 (India Standard Time),182.9,187.35,153,157.7,477825,340850,229.6
Tue May 14 2024 09:20:00 GMT+0530 (India Standard Time),157.7,196.35,157.7,188.5,477625,324325,229.6
Tue May 14 2024 09:25:00 GMT+0530 (India Standard Time),188.5,213.4,174.8,187.65,458800,327450,229.6
Tue May 14 2024 09:30:00 GMT+0530 (India Standard Time),187.65,209.9,176.35,195.2,331375,368775,229.6
Tue May 14 2024 09:35:00 GMT+0530 (India Standard Time),195.2,200.5,170.9,175.6,236225,370325,229.6
Tue May 14 2024 09:40:00 GMT+0530 (India Standard Time),175.85,187.5,172.9,179.4,176850,370275,229.6
Tue May 14 2024 09:45:00 GMT+0530 (India Standard Time),179.1,196.3,177.35,188.1,174525,386650,229.6
Tue May 14 2024 09:50:00 GMT+0530 (India Standard Time),186,201,182.7,195.4,175850,400525,229.6
Tue May 14 2024 09:55:00 GMT+0530 (India Standard Time),195.4,198.5,154.6,177.15,380475,387250,229.6
Tue May 14 2024 10:00:00 GMT+0530 (India Standard Time),177.15,214.45,175.5,209.15,352075,387250,229.6
Tue May 14 2024 10:05:00 GMT+0530 (India Standard Time),209.65,222.3,194.05,209.8,363150,363750,229.6
Tue May 14 2024 10:10:00 GMT+0530 (India Standard Time),211,228,206.55,209.7,227525,358000,229.6
Tue May 14 2024 10:15:00 GMT+0530 (India Standard Time),209.7,210.9,183.95,190.2,179900,351750,229.6
Tue May 14 2024 10:20:00 GMT+0530 (India Standard Time),190.4,207.85,188.65,206.85,181525,354725,229.6
